OrderID,ProductName,Quantity,InvoiceDate,UnitPrice ,TotalCost ,Country,DiscountApplied,OrderPriority,Region,Segment,ExpeditedShipping,PaymentMethod,CustomerOrderSatisfaction
542433,SET20 RED RETROSPOT PAPER NAPKINS ,12,1/28/2011 10:45,$0.85 ,$10.20 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,SET6 RED SPOTTY PAPER CUPS,12,1/28/2011 10:45,$0.65 ,$7.80 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,SET6 RED SPOTTY PAPER PLATES,24,1/28/2011 10:45,$0.85 ,$20.40 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,DINOSAUR KEYRINGS ASSORTED,36,1/28/2011 10:45,$0.21 ,$7.56 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,VINTAGE SNAKES AND LADDERS,4,1/28/2011 10:45,$3.75 ,$15.00 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,BALLOON WATER BOMB PACK OF 35,20,1/28/2011 10:45,$0.42 ,$8.40 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,MINI PAINT SET VINTAGE ,72,1/28/2011 10:45,$0.65 ,$46.80 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,MAGIC DRAWING SLATE CIRCUS PARADE  ,96,1/28/2011 10:45,$0.42 ,$40.32 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,HOLIDAY FUN LUDO,4,1/28/2011 10:45,$3.75 ,$15.00 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,TRADITIONAL MODELLING CLAY,24,1/28/2011 10:45,$1.25 ,$30.00 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,PACK OF 20 SPACEBOY NAPKINS,24,1/28/2011 10:45,$0.85 ,$20.40 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,SET OF 6 TLIGHTS CACTI ,18,1/28/2011 10:45,$2.95 ,$53.10 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,PACK OF 20 NAPKINS RED APPLES,12,1/28/2011 10:45,$0.85 ,$10.20 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,3 PIECE SPACEBOY COOKIE CUTTER SET,6,1/28/2011 10:45,$2.10 ,$12.60 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,3 TRADITIONAl BISCUIT CUTTERS  SET,6,1/28/2011 10:45,$2.10 ,$12.60 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,SET OF 20 KIDS COOKIE CUTTERS,12,1/28/2011 10:45,$2.10 ,$25.20 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,SET OF 3 HEART COOKIE CUTTERS,12,1/28/2011 10:45,$1.25 ,$15.00 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542433,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,1/28/2011 10:45,$1.25 ,$15.00 ,United States,No,Medium,Northeast,Corporate,Yes,PayPal,Satisfied
542535,PINK POLKADOT CHILDRENS UMBRELLA,6,1/28/2011 13:37,$3.25 ,$19.50 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,WOODLAND CHARLOTTE BAG,10,1/28/2011 13:37,$0.85 ,$8.50 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,RED RETROSPOT MINI CASES,2,1/28/2011 13:37,$7.95 ,$15.90 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,NURSES BAG SOFT TOY,5,1/28/2011 13:37,$8.95 ,$44.75 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,TOOL BOX SOFT TOY ,5,1/28/2011 13:37,$8.95 ,$44.75 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,DOCTORS BAG SOFT TOY,5,1/28/2011 13:37,$8.95 ,$44.75 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,VICTORIAN SEWING BOX SMALL ,2,1/28/2011 13:37,$5.95 ,$11.90 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,BINGO SET,4,1/28/2011 13:37,$3.75 ,$15.00 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,RETROSPOT TEA SET CERAMIC 11 PC ,3,1/28/2011 13:37,$4.95 ,$14.85 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,CHARLOTTE BAG SUKI DESIGN,10,1/28/2011 13:37,$0.85 ,$8.50 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,CHARLOTTE BAG PINK POLKADOT,10,1/28/2011 13:37,$0.85 ,$8.50 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,PICNIC BASKET WICKER SMALL,4,1/28/2011 13:37,$5.95 ,$23.80 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,HOLIDAY FUN LUDO,4,1/28/2011 13:37,$3.75 ,$15.00 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,WOODEN CROQUET GARDEN SET,2,1/28/2011 13:37,$14.95 ,$29.90 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,WOODEN ROUNDERS GARDEN SET ,2,1/28/2011 13:37,$9.95 ,$19.90 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,4 TRADITIONAL SPINNING TOPS,12,1/28/2011 13:37,$1.25 ,$15.00 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,CHILDS BREAKFAST SET SPACEBOY ,2,1/28/2011 13:37,$9.95 ,$19.90 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,CHILDS BREAKFAST SET DOLLY GIRL ,2,1/28/2011 13:37,$9.95 ,$19.90 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,CHILDS BREAKFAST SET CIRCUS PARADE,2,1/28/2011 13:37,$8.50 ,$17.00 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542535,CHARLOTTE BAG DOLLY GIRL DESIGN,10,1/28/2011 13:37,$0.85 ,$8.50 ,United States,No,High,Southeast,Consumer,Yes,PayPal,Dissatisfied
542629,INFLATABLE POLITICAL GLOBE ,120,1/31/2011 9:57,$0.85 ,$102.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RED RETROSPOT CHILDRENS UMBRELLA,24,1/31/2011 9:57,$3.25 ,$78.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,LUNCH BAG RED RETROSPOT,30,1/31/2011 9:57,$1.65 ,$49.50 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RETROSPOT CHILDRENS APRON,24,1/31/2011 9:57,$1.95 ,$46.80 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,DOORMAT SPOTTY HOME SWEET HOME,10,1/31/2011 9:57,$6.75 ,$67.50 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RED RETROSPOT TRADITIONAL TEAPOT ,12,1/31/2011 9:57,$6.95 ,$83.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RED RETROSPOT SMALL MILK JUG,12,1/31/2011 9:57,$2.55 ,$30.60 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RED HEART SHAPE LOVE BUCKET ,12,1/31/2011 9:57,$2.95 ,$35.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,BLUE HARMONICA IN BOX ,36,1/31/2011 9:57,$1.25 ,$45.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RED  HARMONICA IN BOX ,36,1/31/2011 9:57,$1.25 ,$45.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SPACEBOY BIRTHDAY CARD,24,1/31/2011 9:57,$0.42 ,$10.08 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,MINI LADLE LOVE HEART RED ,12,1/31/2011 9:57,$0.42 ,$5.04 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RETROSPOT TEA SET CERAMIC 11 PC ,12,1/31/2011 9:57,$4.95 ,$59.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,LUNCH BOX WITH CUTLERY RETROSPOT ,12,1/31/2011 9:57,$2.55 ,$30.60 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,CHILDRENS APRON SPACEBOY DESIGN,12,1/31/2011 9:57,$1.95 ,$23.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,MAGNETS PACK OF 4 SWALLOWS,48,1/31/2011 9:57,$1.25 ,$60.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,MAGNETS PACK OF 4 VINTAGE COLLAGE,48,1/31/2011 9:57,$1.25 ,$60.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,DOORMAT NEIGHBOURHOOD WITCH ,10,1/31/2011 9:57,$6.75 ,$67.50 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,TV DINNER TRAY DOLLY GIRL,3,1/31/2011 9:57,$4.95 ,$14.85 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SPACEBOY TV DINNER TRAY,3,1/31/2011 9:57,$4.95 ,$14.85 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SKULL DESIGN TV DINNER TRAY,3,1/31/2011 9:57,$4.95 ,$14.85 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,MINI PAINT SET VINTAGE ,108,1/31/2011 9:57,$0.65 ,$70.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,MINI JIGSAW CIRCUS PARADE ,60,1/31/2011 9:57,$0.42 ,$25.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,MINI JIGSAW SPACEBOY,60,1/31/2011 9:57,$0.42 ,$25.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,PLASTERS IN TIN SPACEBOY,96,1/31/2011 9:57,$1.45 ,$139.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,PLASTERS IN TIN WOODLAND ANIMALS,48,1/31/2011 9:57,$1.65 ,$79.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,PLASTERS IN TIN VINTAGE PAISLEY ,48,1/31/2011 9:57,$1.65 ,$79.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,CLOTHES PEGS RETROSPOT PACK 24 ,48,1/31/2011 9:57,$1.25 ,$60.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SEASIDE FLYING DISC,48,1/31/2011 9:57,$1.06 ,$50.88 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,TRADITIONAL MODELLING CLAY,48,1/31/2011 9:57,$1.06 ,$50.88 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,4 TRADITIONAL SPINNING TOPS,24,1/31/2011 9:57,$1.25 ,$30.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SPACEBOY LUNCH BOX ,24,1/31/2011 9:57,$1.95 ,$46.80 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,DOLLY GIRL LUNCH BOX,12,1/31/2011 9:57,$1.95 ,$23.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,LUNCH BAG DOLLY GIRL DESIGN,10,1/31/2011 9:57,$1.65 ,$16.50 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,ROSES REGENCY TEACUP AND SAUCER ,12,1/31/2011 9:57,$2.95 ,$35.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,POPPYS PLAYHOUSE BEDROOM ,12,1/31/2011 9:57,$2.10 ,$25.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,POPPYS PLAYHOUSE LIVINGROOM ,12,1/31/2011 9:57,$2.10 ,$25.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,POPPYS PLAYHOUSE KITCHEN,12,1/31/2011 9:57,$2.10 ,$25.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SET OF SALT AND PEPPER TOADSTOOLS,24,1/31/2011 9:57,$1.25 ,$30.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,CHILDRENS APRON DOLLY GIRL ,12,1/31/2011 9:57,$2.10 ,$25.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,DOORMAT ENGLISH ROSE ,10,1/31/2011 9:57,$6.75 ,$67.50 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,DOORMAT NEW ENGLAND,10,1/31/2011 9:57,$6.75 ,$67.50 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,SET OF 20 KIDS COOKIE CUTTERS,24,1/31/2011 9:57,$2.10 ,$50.40 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,ASSORTED COLOUR BIRD ORNAMENT,160,1/31/2011 9:57,$1.45 ,$232.00 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,BLACKBLUE POLKADOT UMBRELLA,96,1/31/2011 9:57,$4.95 ,$475.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542629,RED RETROSPOT UMBRELLA,96,1/31/2011 9:57,$4.95 ,$475.20 ,United States,No,High,Northeast,Corporate,Yes,Credit Card,Very Satisfied
542735,INFLATABLE POLITICAL GLOBE ,12,1/31/2011 15:36,$0.85 ,$10.20 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,PINK POLKADOT CHILDRENS UMBRELLA,6,1/31/2011 15:36,$3.25 ,$19.50 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,RED RETROSPOT MINI CASES,4,1/31/2011 15:36,$7.95 ,$31.80 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,BOOM BOX SPEAKER BOYS,2,1/31/2011 15:36,$5.95 ,$11.90 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,SET10 RED POLKADOT PARTY CANDLES,24,1/31/2011 15:36,$1.25 ,$30.00 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,SET4 SKULL BADGES,10,1/31/2011 15:36,$1.25 ,$12.50 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,RED RETROSPOT CUP,8,1/31/2011 15:36,$0.85 ,$6.80 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,RED TOADSTOOL LED NIGHT LIGHT,24,1/31/2011 15:36,$1.65 ,$39.60 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,TEA PARTY BIRTHDAY CARD,12,1/31/2011 15:36,$0.42 ,$5.04 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,COFFEE MUG DOG  BALL DESIGN,6,1/31/2011 15:36,$2.55 ,$15.30 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,OFFICE MUG WARMER CHOCBLUE,6,1/31/2011 15:36,$2.95 ,$17.70 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,MEASURING TAPE BABUSHKA PINK,6,1/31/2011 15:36,$2.95 ,$17.70 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,GUMBALL COAT RACK,36,1/31/2011 15:36,$2.10 ,$75.60 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,4 TRADITIONAL SPINNING TOPS,12,1/31/2011 15:36,$1.25 ,$15.00 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,CIRCUS PARADE LUNCH BOX ,12,1/31/2011 15:36,$1.95 ,$23.40 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,TRAVEL SEWING KIT,10,1/31/2011 15:36,$1.65 ,$16.50 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542735,CIRCUS PARADE CHILDRENS EGG CUP ,12,1/31/2011 15:36,$1.25 ,$15.00 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542904,EDWARDIAN PARASOL RED,3,2/1/2011 14:58,$5.95 ,$17.85 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,JUMBO BAG WOODLAND ANIMALS,10,2/1/2011 14:58,$1.95 ,$19.50 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,RED TOADSTOOL LED NIGHT LIGHT,24,2/1/2011 14:58,$1.65 ,$39.60 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,RED RETROSPOT PICNIC BAG,5,2/1/2011 14:58,$2.95 ,$14.75 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,6 RIBBONS RUSTIC CHARM,12,2/1/2011 14:58,$1.65 ,$19.80 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,5 HOOK HANGER MAGIC TOADSTOOL,12,2/1/2011 14:58,$1.65 ,$19.80 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,5 HOOK HANGER RED MAGIC TOADSTOOL,24,2/1/2011 14:58,$1.65 ,$39.60 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2/1/2011 14:58,$2.55 ,$15.30 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,LUNCH BAG SUKI  DESIGN ,10,2/1/2011 14:58,$1.65 ,$16.50 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,LUNCH BAG PINK POLKADOT,10,2/1/2011 14:58,$1.65 ,$16.50 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,REGENCY CAKESTAND 3 TIER,1,2/1/2011 14:58,$12.75 ,$12.75 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,DOLLY GIRL LUNCH BOX,12,2/1/2011 14:58,$1.95 ,$23.40 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,EASTER TIN BUNNY BOUQUET,6,2/1/2011 14:58,$1.65 ,$9.90 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,TABLECLOTH RED APPLES DESIGN ,2,2/1/2011 14:58,$8.50 ,$17.00 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,BAKING MOULD CHOCOLATE CUPCAKES,6,2/1/2011 14:58,$2.55 ,$15.30 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,JAM MAKING SET PRINTED,36,2/1/2011 14:58,$1.45 ,$52.20 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,EDWARDIAN PARASOL BLACK,15,2/1/2011 14:58,$5.95 ,$89.25 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542904,EDWARDIAN PARASOL NATURAL,3,2/1/2011 14:58,$5.95 ,$17.85 ,United States,No,High,Southeast,Corporate,Yes,Credit Card,Satisfied
542922,EDWARDIAN PARASOL RED,9,2/2/2011 9:06,$5.95 ,$53.55 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,LUNCH BAG RED RETROSPOT,10,2/2/2011 9:06,$1.65 ,$16.50 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,RED RETROSPOT MINI CASES,4,2/2/2011 9:06,$7.95 ,$31.80 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,SKULL LUNCH BOX WITH CUTLERY ,6,2/2/2011 9:06,$2.55 ,$15.30 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2/2/2011 9:06,$2.55 ,$15.30 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2/2/2011 9:06,$2.95 ,$17.70 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2/2/2011 9:06,$2.55 ,$30.60 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,LUNCH BAG PINK POLKADOT,10,2/2/2011 9:06,$1.65 ,$16.50 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,REGENCY CAKESTAND 3 TIER,3,2/2/2011 9:06,$12.75 ,$38.25 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,PLASTERS IN TIN SPACEBOY,12,2/2/2011 9:06,$1.65 ,$19.80 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,PLASTERS IN TIN WOODLAND ANIMALS,12,2/2/2011 9:06,$1.65 ,$19.80 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,PLASTERS IN TIN CIRCUS PARADE ,12,2/2/2011 9:06,$1.65 ,$19.80 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,ASSORTED BOTTLE TOP  MAGNETS ,12,2/2/2011 9:06,$0.42 ,$5.04 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,GINGERBREAD MAN COOKIE CUTTER,12,2/2/2011 9:06,$1.25 ,$15.00 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,CIRCUS PARADE CHILDRENS EGG CUP ,12,2/2/2011 9:06,$1.25 ,$15.00 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,EDWARDIAN PARASOL BLACK,15,2/2/2011 9:06,$5.95 ,$89.25 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,EDWARDIAN PARASOL NATURAL,3,2/2/2011 9:06,$5.95 ,$17.85 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
542922,RED RETROSPOT UMBRELLA,3,2/2/2011 9:06,$5.95 ,$17.85 ,United States,No,Medium,Northeast,Corporate,No,Credit Card,Dissatisfied
543030,FOODDRINK SPONGE STICKERS,24,2/2/2011 15:22,$0.21 ,$5.04 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,PARTY INVITES SPACEMAN,12,2/2/2011 15:22,$0.85 ,$10.20 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,SET6 RED SPOTTY PAPER CUPS,24,2/2/2011 15:22,$0.65 ,$15.60 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,SET6 RED SPOTTY PAPER PLATES,12,2/2/2011 15:22,$0.85 ,$10.20 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,TEA PARTY BIRTHDAY CARD,12,2/2/2011 15:22,$0.42 ,$5.04 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,CHARLOTTE BAG PINK POLKADOT,30,2/2/2011 15:22,$0.85 ,$25.50 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,SET OF 9 BLACK SKULL BALLOONS,20,2/2/2011 15:22,$0.85 ,$17.00 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2/2/2011 15:22,$1.25 ,$30.00 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543030,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2/2/2011 15:22,$0.29 ,$13.92 ,United States,No,High,Northeast,Corporate,No,PayPal,Satisfied
543188,ASSORTED COLOURS SILK FAN,12,2/4/2011 11:45,$0.75 ,$9.00 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,RED RETROSPOT LUGGAGE TAG,12,2/4/2011 11:45,$1.25 ,$15.00 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,RED RETROSPOT CHILDRENS UMBRELLA,6,2/4/2011 11:45,$3.25 ,$19.50 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,STRAWBERRY DREAM CHILDS UMBRELLA,6,2/4/2011 11:45,$3.25 ,$19.50 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,LUNCH BAG RED RETROSPOT,10,2/4/2011 11:45,$1.65 ,$16.50 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,LUNCH BAG WOODLAND,10,2/4/2011 11:45,$1.65 ,$16.50 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,RED RETROSPOT SHOPPING BAG,6,2/4/2011 11:45,$2.55 ,$15.30 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,SET20 RED RETROSPOT PAPER NAPKINS ,12,2/4/2011 11:45,$0.85 ,$10.20 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,SET6 RED SPOTTY PAPER CUPS,12,2/4/2011 11:45,$0.65 ,$7.80 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,SET6 RED SPOTTY PAPER PLATES,12,2/4/2011 11:45,$0.85 ,$10.20 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,RETROSPOT CHILDRENS APRON,8,2/4/2011 11:45,$1.95 ,$15.60 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,PACK OF 72 RETROSPOT CAKE CASES,24,2/4/2011 11:45,$0.55 ,$13.20 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,RED SPOTTY BISCUIT TIN,6,2/4/2011 11:45,$3.75 ,$22.50 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,BASKET OF TOADSTOOLS,12,2/4/2011 11:45,$1.25 ,$15.00 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2/4/2011 11:45,$2.55 ,$15.30 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,SMALL SILVER TRELLIS CANDLEPOT,6,2/4/2011 11:45,$2.95 ,$17.70 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,GIRLS VINTAGE TIN SEASIDE BUCKET,8,2/4/2011 11:45,$2.55 ,$20.40 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
543188,BOYS VINTAGE TIN SEASIDE BUCKET,8,2/4/2011 11:45,$2.55 ,$20.40 ,United States,No,High,Southeast,Corporate,Yes,PayPal,Satisfied
